Will accept HID device number 0 that has vendor:product 1532:0300
HID initialized.
Connected: HID device vendor ID 5426, product ID 768, interface 0, aka 1532:0300:00
Entering update loop.
256,13312,512,348,13824,49407,53759,12524,64120,54796,33501,32768,0,0,604,50943,48127,54015,53787,46981,58635,22505,32768,0,0,19949,
256,13312,512,349,13824,49407,53759,13548,64376,55052,33757,32768,0,0,605,50943,48127,54015,55323,47493,56587,21481,32768,0,0,52190,
256,13312,512,350,13824,49407,53759,13548,64376,55052,33757,32768,0,0,606,50943,48127,54015,55323,47493,56587,21481,32768,0,0,28175,
256,13312,512,351,13824,49407,53759,15596,65144,55052,35293,32768,0,0,607,50943,48127,54015,52507,46725,58123,22249,32768,0,0,4083,
256,13312,512,352,13824,49407,53759,14828,64888,55052,34781,32768,0,0,608,50943,48127,54015,52507,46725,58123,21993,32768,0,0,25617,
256,13312,512,353,13824,49407,53759,15084,64888,54796,34525,32768,0,0,609,50943,48127,54015,51739,46725,58635,22249,32768,0,0,20046,
256,13312,512,354,13824,49407,53759,15084,64888,54796,34781,32768,0,0,610,50943,48127,54015,51483,46469,59147,23017,32768,0,0,32793,
256,13312,512,355,13824,49407,53759,15340,65144,54284,35549,32768,0,0,611,50943,48127,54015,53019,47237,59147,21481,32768,0,0,63075,
256,13312,512,356,13824,49407,53759,15084,65144,54284,35805,32768,0,0,612,50943,48127,54015,53019,46981,59147,21737,32768,0,0,17563,
256,13312,512,357,13824,49407,53759,14572,65144,54028,35805,32768,0,0,613,50943,48127,54015,50715,46725,524,24809,32768,0,0,32750,
256,13312,512,358,13824,49407,53759,13804,64632,54284,34781,32768,0,0,614,50943,48127,54015,51227,46981,65291,23529,32768,0,0,34114,
256,13312,512,359,13824,49407,53759,13804,64632,54284,34525,32768,0,0,615,50943,48127,54015,51227,46981,65291,23785,32768,0,0,65075,
256,13312,512,360,13824,49407,53759,13804,64632,54284,34525,32768,0,0,616,50943,48127,54015,51483,46981,65291,23785,32768,0,0,52719,
256,13312,512,361,13824,49407,53759,13804,64632,54540,34781,32768,0,0,617,50943,48127,54015,53275,47237,58635,20713,32768,0,0,5716,
256,13312,512,362,13824,49407,53759,14060,64888,54028,35037,32768,0,0,618,50943,48127,54015,53019,47237,58379,20713,32768,0,0,39648,
256,13312,512,363,13824,49407,53759,11756,63864,54796,32733,32768,0,0,619,50943,48127,54015,52507,46725,57611,21993,32768,0,0,34799,
256,13312,512,364,13824,49407,53759,12524,64120,54796,33245,32768,0,0,620,50943,48127,54015,52507,46725,57611,21993,32768,0,0,60737,
256,13312,512,365,13824,49407,53759,13292,64120,54796,32989,32768,0,0,621,50943,48127,54015,53531,46981,57355,21737,32768,0,0,38775,
256,13312,512,366,13824,49407,53759,13292,64120,55308,33245,32768,0,0,622,50943,48127,54015,53787,46981,58379,22505,32768,0,0,2410,
256,13312,512,367,13824,49407,53759,13804,64376,55052,34013,32768,0,0,623,50943,48127,54015,54299,47493,58635,21481,32768,0,0,60828,
256,13312,512,368,13824,49407,53759,13548,64376,55052,33757,32768,0,0,624,50943,48127,54015,54299,47493,58635,21481,32768,0,0,2155,
256,13312,512,369,13824,49407,53759,12524,64120,54796,33757,32768,0,0,625,50943,48127,54015,51483,46981,524,24809,32768,0,0,1667,
256,13312,512,370,13824,49407,53759,12780,64376,54284,34013,32768,0,0,626,50943,48127,54015,51227,46725,65035,24809,32768,0,0,25215,
256,13312,512,371,13824,49407,53759,12780,64120,54796,33757,32768,0,0,627,50943,48127,54271,49691,46213,65035,26089,32768,0,0,13098,
256,13312,512,372,13824,49407,53759,12780,64120,54796,33501,32768,0,0,628,50943,48127,54271,49691,46213,65035,26089,32768,0,0,15151,
256,13312,512,373,13824,49407,53759,13548,64376,55052,33757,32768,0,0,629,50943,48127,54015,52251,46469,57867,22761,32768,0,0,29688,
256,13312,512,374,13824,49407,53759,13036,64120,55052,32989,32768,0,0,630,50943,48127,54015,52507,46725,57867,21737,32768,0,0,7478,
256,13312,512,375,13824,49407,53759,13548,64376,54796,33501,32768,0,0,631,50943,48127,54015,53531,47237,58123,20713,32768,0,0,15625,
256,13312,512,376,13824,49407,53759,13292,64376,54796,33501,32768,0,0,632,50943,48127,54015,53531,47237,58123,20713,32768,0,0,43120,
256,13312,512,377,13824,49407,53759,13548,64376,54284,33245,32768,0,0,633,50943,48127,54015,52251,46981,62987,23017,32768,0,0,59919,
256,13312,512,378,13824,49407,53759,13804,64376,54540,33757,32768,0,0,634,50943,48127,54015,51995,46981,62987,23529,32768,0,0,54851,
256,13312,512,379,13824,49407,53759,15084,65144,54028,35037,32768,0,0,635,50943,48127,54015,52507,47237,63499,22505,32768,0,0,7184,
256,13312,512,380,13824,49407,53759,14572,64888,54028,34781,32768,0,0,636,50943,48127,54015,52507,47237,63499,22505,32768,0,0,25229,
256,13312,512,381,13824,49407,53759,14828,64888,54540,35293,32768,0,0,637,50943,48127,54015,53787,47493,58635,20457,32768,0,0,31939,
256,13312,512,382,13824,49407,53759,14572,64888,54028,35037,32768,0,0,638,50943,48127,54015,53787,47493,58379,20201,32768,0,0,42205,
256,13312,512,383,13824,49407,53759,13548,64376,54796,33757,32768,0,0,639,50943,48127,54015,52507,46981,58379,21481,32768,0,0,12988,
256,13312,512,384,13824,49407,53759,14060,64376,54796,33757,32768,0,0,640,50943,48127,54015,52507,46981,58379,21481,32768,0,0,34973,
256,13312,512,385,13824,49407,53759,13804,64376,54796,33501,32768,0,0,641,50943,48127,54015,52763,46981,57355,20969,32768,0,0,6399,
256,13312,512,386,13824,49407,53759,14316,64632,54796,34781,32768,0,0,642,50943,48127,54015,53275,47237,57867,20713,32768,0,0,34073,
256,13312,512,387,13824,49407,53759,13804,64888,54284,35037,32768,0,0,643,50943,48127,54015,54299,47749,58123,19689,32768,0,0,32277,
256,13312,512,388,13824,49407,53759,13804,64888,54284,35293,32768,0,0,644,50943,48127,54015,54299,47493,58123,19689,32768,0,0,59669,
256,13312,512,389,13824,49407,53759,13292,64888,54540,35549,32768,0,0,645,50943,48127,54015,53019,47493,59403,20457,32768,0,0,47756,
256,13312,512,390,13824,49407,53759,13036,64632,54540,34781,32768,0,0,646,50943,48127,54015,53275,47493,59147,19689,32768,0,0,48718,
256,13312,512,391,13824,49407,53759,13804,64632,55052,34781,32768,0,0,647,50943,48127,54015,51227,46725,59659,20969,32768,0,0,54001,
256,13312,512,392,13824,49407,53759,13804,64632,55052,34525,32768,0,0,648,50943,48127,54015,51227,46725,59659,20969,32768,0,0,40799,
256,13312,512,393,13824,49407,53759,15084,64888,54796,34525,32768,0,0,649,50943,48127,54015,52251,46981,59147,20713,32768,0,0,39201,
256,13312,512,394,13824,49407,53759,14828,64632,55052,34013,32768,0,0,650,50943,48127,54015,51739,46725,59147,21993,32768,0,0,3612,
256,13312,512,395,13824,49407,53759,15340,64888,54540,34525,32768,0,0,651,50943,48127,54015,53275,47237,58891,20969,32768,0,0,34662,
256,13312,512,396,13824,49407,53759,14828,64888,54540,34525,32768,0,0,652,50943,48127,54015,53531,47237,58891,20969,32768,0,0,29507,
256,13312,512,397,13824,49407,53759,14060,64632,54284,34525,32768,0,0,653,50943,48127,54015,52763,47237,58379,20713,32768,0,0,16761,
256,13312,512,398,13824,49407,53759,14316,64888,54284,34781,32768,0,0,654,50943,48127,54015,53275,47237,58635,20201,32768,0,0,34046,
256,13312,512,399,13824,49407,53759,13292,64120,55308,33245,32768,0,0,655,50943,48127,54015,51483,46469,58379,22249,32768,0,0,45734,
256,13312,512,400,13824,49407,53759,14060,64120,55308,33245,32768,0,0,656,50943,48127,54015,51483,46469,58379,22249,32768,0,0,3787,
256,13312,512,401,13824,49407,53759,13036,64120,55308,33245,32768,0,0,657,50943,48127,54015,50203,46469,65035,25321,32768,0,0,16373,
256,13312,512,402,13824,49407,53759,13548,64376,55308,33757,32768,0,0,658,50943,48127,54015,50203,46213,65035,25577,32768,0,0,41241,
256,13312,512,403,13824,49407,53759,14316,64888,54796,34781,32768,0,0,659,50943,48127,54015,51483,46725,65035,24297,32768,0,0,58839,
256,13312,512,404,13824,49407,53759,13804,64632,54796,34781,32768,0,0,660,50943,48127,54015,51227,46725,65035,24297,32768,0,0,13422,
256,13312,512,405,13824,49407,53759,14060,64632,54540,34781,32768,0,0,661,50943,48127,54015,50971,46725,64267,23785,32768,0,0,64151,
256,13312,512,406,13824,49407,53759,13548,64376,54796,33757,32768,0,0,662,50943,48127,54015,50459,46469,63499,24041,32768,0,0,45626,
256,13312,512,407,13824,49407,53759,13548,64376,54540,34013,32768,0,0,663,50943,48127,54015,51739,46981,63243,23273,32768,0,0,30557,
256,13312,512,408,13824,49407,53759,13548,64376,54540,34013,32768,0,0,664,50943,48127,54015,51739,46981,63243,23529,32768,0,0,63165,
256,13312,512,409,13824,49407,53759,13036,64376,54540,34013,32768,0,0,665,50943,48127,54015,52763,46981,57355,20713,32768,0,0,27222,
256,13312,512,410,13824,49407,53759,12780,64376,54284,33757,32768,0,0,666,50943,48127,54015,52507,46981,57099,20969,32768,0,0,19883,
256,13312,512,411,13824,49407,53759,12268,63864,54540,32989,32768,0,0,667,50943,48127,54015,52251,46725,56587,21481,32768,0,0,63566,
256,13312,512,412,13824,49407,53759,12524,64120,54540,33245,32768,0,0,668,50943,48127,54015,52251,46725,56587,21737,32768,0,0,6664,
256,13312,512,413,13824,49407,53759,13036,64120,54540,32989,32768,0,0,669,50943,48127,54015,53019,46981,57099,21993,32768,0,0,29947,
256,13312,512,414,13824,49407,53759,13292,64376,54540,33757,32768,0,0,670,50943,48127,54015,53275,46981,57611,21993,32768,0,0,24909,
256,13312,512,415,13824,49407,53759,13292,64376,54284,34013,32768,0,0,671,50943,48127,54015,54299,47237,57611,20969,32768,0,0,11637,
256,13312,512,416,13824,49407,53759,13292,64376,54284,34269,32768,0,0,672,50943,48127,54015,54299,47237,57611,20969,32768,0,0,40208,
256,13312,512,417,13824,49407,53759,14316,64632,54284,34269,32768,0,0,673,50943,48127,54015,54811,47493,56587,20713,32768,0,0,64534,
256,13312,512,418,13824,49407,53759,14316,64632,54540,34013,32768,0,0,674,50943,48127,54015,54811,47493,57099,21225,32768,0,0,11462,
256,13312,512,419,13824,49407,53759,15084,64632,55052,34013,32768,0,0,675,50943,48127,54015,51483,46469,57867,23273,32768,0,0,11373,
256,13312,512,420,13824,49407,53759,15084,64632,55052,33501,32768,0,0,676,50943,48127,54015,51483,46469,57867,23017,32768,0,0,3231,
256,13312,512,421,13824,49407,53759,14572,64376,54796,33501,32768,0,0,677,50943,48127,54015,51483,46469,58123,23273,32768,0,0,7272,
256,13312,512,422,13824,49407,53759,14572,64376,55052,33245,32768,0,0,678,50943,48127,54015,51483,46469,57611,23017,32768,0,0,8685,
256,13312,512,423,13824,49407,53759,15340,64632,54796,34013,32768,0,0,679,50943,48127,54015,52251,46469,57611,22505,32768,0,0,63137,
256,13312,512,424,13824,49407,53759,14828,64632,54796,33757,32768,0,0,680,50943,48127,54015,51995,46469,57611,22505,32768,0,0,32027,
256,13312,512,425,13824,49407,53759,14316,64632,55052,34013,32768,0,0,681,50943,48127,54015,51227,46469,57611,22505,32768,0,0,5858,
256,13312,512,426,13824,49407,53759,14572,64632,54796,34525,32768,0,0,682,50943,48127,54015,51227,46213,57611,22761,32768,0,0,37414,
256,13312,512,427,13824,49407,53759,13292,64376,54796,33757,32768,0,0,683,50943,48127,54015,52251,46725,57355,22249,32768,0,0,58491,
256,13312,512,428,13824,49407,53759,13804,64376,54796,34013,32768,0,0,684,50943,48127,54015,52251,46725,57355,22249,32768,0,0,10431,
256,13312,512,429,13824,49407,53759,13804,64376,54796,33757,32768,0,0,685,50943,48127,54015,52507,46725,57867,22505,32768,0,0,12765,
256,13312,512,430,13824,49407,53759,13804,64376,54540,33757,32768,0,0,686,50943,48127,54015,52507,46725,57867,22505,32768,0,0,24295,
256,13312,512,431,13824,49407,53759,12524,63864,54796,32477,32768,0,0,687,50943,48127,54015,53019,46725,57355,22761,32768,0,0,24713,
256,13312,512,432,13824,49407,53759,13036,64120,54796,32989,32768,0,0,688,50943,48127,54015,53019,46725,57355,22761,32768,0,0,22778,
256,13312,512,433,13824,49407,53759,13292,64120,55052,32989,32768,0,0,689,50943,48127,54015,52251,46469,61707,24809,32768,0,0,51742,
256,13312,512,434,13824,49407,53759,13292,64120,55052,32989,32768,0,0,690,50943,48127,54015,51995,46469,61707,24809,32768,0,0,27071,
256,13312,512,435,13824,49407,53759,13548,64120,55052,33245,32768,0,0,691,50943,48127,54015,52507,46725,61707,24553,32768,0,0,11078,
256,13312,512,436,13824,49407,53759,13292,64120,55052,32989,32768,0,0,692,50943,48127,54015,52507,46725,61707,24809,32768,0,0,64002,
256,13312,512,437,13824,49407,53759,11756,63864,54796,32989,32768,0,0,693,50943,48127,54015,52763,46725,55819,21993,32768,0,0,15112,
256,13312,512,438,13824,49407,53759,12012,63864,54540,33245,32768,0,0,694,50943,48127,54015,53019,46981,56075,21225,32768,0,0,49552,
256,13312,512,439,13824,49407,53759,9964,63352,54796,31965,32768,0,0,695,50943,48127,54015,54043,46981,55307,21225,32768,0,0,38217,
256,13312,512,440,13824,49407,53759,10476,63352,54796,32221,32768,0,0,696,50943,48127,54015,54043,46981,55563,20969,32768,0,0,18413,
256,13312,512,441,13824,49407,53759,11500,63608,55052,32477,32768,0,0,697,50943,48127,54015,55067,47237,55563,21225,32768,0,0,24534,
256,13312,512,442,13824,49407,53759,11500,63352,55052,31965,32768,0,0,698,50943,48127,54015,55067,47237,55563,21481,32768,0,0,8983,
256,13312,512,443,13824,49407,53759,14060,64632,54540,34269,32768,0,0,699,50943,48127,54015,55067,47493,56587,20457,32768,0,0,56186,
256,13312,512,444,13824,49407,53759,13036,64376,54540,33757,32768,0,0,700,50943,48127,54015,55067,47493,56587,20201,32768,0,0,49478,
256,13312,512,445,13824,49407,53759,12780,64376,54284,34013,32768,0,0,701,50943,48127,54015,54043,47237,57099,20457,32768,0,0,60547,
256,13312,512,446,13824,49407,53759,12780,64376,54284,33757,32768,0,0,702,50943,48127,54015,54299,47493,57099,19945,32768,0,0,49553,
256,13312,512,447,13824,49407,53759,10732,63352,54796,31965,32768,0,0,703,50943,48127,54015,53787,46981,56075,21225,32768,0,0,37036,
256,13312,512,448,13824,49407,53759,11500,63608,54796,32477,32768,0,0,704,50943,48127,54015,53787,46981,56075,21225,32768,0,0,64785,
256,13312,512,449,13824,49407,53759,12012,63608,54796,32477,32768,0,0,705,50943,48127,54015,54555,47237,56075,21225,32768,0,0,59039,
256,13312,512,450,13824,49407,53759,12012,63608,55052,32221,32768,0,0,706,50943,48127,54015,54811,47237,56331,21225,32768,0,0,32157,
256,13312,512,451,13824,49407,53759,11500,63352,55308,31453,32768,0,0,707,50943,48127,54015,53275,46725,56331,22505,32768,0,0,9261,
256,13312,512,452,13824,49407,53759,11756,63352,55308,31453,32768,0,0,708,50943,48127,54015,53275,46725,56075,22505,32768,0,0,34836,
256,13312,512,453,13824,49407,53759,11500,63352,55308,31197,32768,0,0,709,50943,48127,54015,50971,46213,64779,26345,32768,0,0,12898,
256,13312,512,454,13824,49407,53759,11756,63352,55308,31709,32768,0,0,710,50943,48127,54271,50715,46213,64267,26601,32768,0,0,49519,
256,13312,512,455,13824,49407,53759,14060,64120,55308,33245,32768,0,0,711,50943,48127,54271,48923,45701,12,26857,32768,0,0,49211,
256,13312,512,456,13824,49407,53759,13292,63864,55308,32477,32768,0,0,712,50943,48127,54271,48923,45701,65291,26857,32768,0,0,9221,
256,13312,512,457,13824,49407,53759,13548,63864,55308,32477,32768,0,0,713,50943,48127,54015,50203,45957,60171,24553,32768,0,0,58977,
256,13312,512,458,13824,49407,53759,13548,63864,55052,32221,32768,0,0,714,50943,48127,54015,50203,45957,60427,24553,32768,0,0,6595,
256,13312,512,459,13824,49407,53759,14060,64376,54540,33245,32768,0,0,715,50943,48127,54015,51995,46725,60427,22761,32768,0,0,59264,
256,13312,512,460,13824,49407,53759,13548,64120,54540,33245,32768,0,0,716,50943,48127,54015,51995,46725,60427,22761,32768,0,0,22338,
256,13312,512,461,13824,49407,53759,14060,64376,54540,33501,32768,0,0,717,50943,48127,54015,52507,46725,57099,21225,32768,0,0,58030,
256,13312,512,462,13824,49407,53759,13804,64120,54796,33245,32768,0,0,718,50943,48127,54015,53019,47237,57355,20201,32768,0,0,14169,
256,13312,512,463,13824,49407,53759,13804,64120,55308,32477,32768,0,0,719,50943,48127,54015,50715,46469,57611,21993,32768,0,0,50103,
256,13312,512,464,13824,49407,53759,14060,64120,55308,32477,32768,0,0,720,50943,48127,54015,50715,46469,57611,21993,32768,0,0,63789,
256,13312,512,465,13824,49407,53759,13548,63864,55052,32221,32768,0,0,721,50943,48127,54271,49691,46213,63755,24809,32768,0,0,41629,
256,13312,512,466,13824,49407,53759,13804,64120,55052,32733,32768,0,0,722,50943,48127,54271,49435,45957,64267,25833,32768,0,0,14743,
